medallion,hack_license,vendor_id,rate_code,store_and_fwd_flag,pickup_datetime,dropoff_datetime,passenger_count,trip_time_in_secs,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude
3CCA3C193B9038B883CD9316FE4828E7,9779FB293A42A1BEB166EFE10BE3FB54,VTS,1,,2013-02-01 16:15:00,2013-02-01 16:22:00,1,420,1.04,-73.97242,40.762047,-73.978844,40.762264
1D2F38C38954C49F63D6DBE7D6E2E037,3ABD0B273D4DC551CA8CA9F835418344,VTS,1,,2013-02-01 15:41:00,2013-02-01 15:58:00,1,1020,3.44,-73.97287,40.744465,-73.960503,40.778599
7E6C2641E77B0139F0A9586D8444D003,9F46BEB5689012D7AE961E5782D8DA0C,VTS,1,,2013-02-01 16:47:00,2013-02-01 16:49:00,1,120,.35,-73.995049,40.725105,-73.994179,40.727619
835CC5D08720B66ED0D40E370A078AD9,9D80B674BCE5E05053ACE1AA9553FF0E,VTS,1,,2013-02-01 15:49:00,2013-02-01 16:02:00,1,780,2.09,-73.97477,40.787506,-73.957932,40.769447
A02946A94C960AF041A251269D57C0B4,87B3034249BC9D673BA6A374BDC93DBE,VTS,1,,2013-02-01 16:25:00,2013-02-01 16:27:00,1,120,.49,-73.959785,40.770367,-73.963837,40.774338
58A86E2767A7B1F109F02913297CB847,B151BE19623CD533B0269E29F9EEA446,VTS,1,,2013-02-01 15:43:00,2013-02-01 16:14:00,1,1860,7.97,-73.997498,40.720669,-73.961922,40.642338
49E23EC3DA7E90558E3C219CFA425A54,9CAB163FC61173A15F60CDFC6CE37CF1,VTS,1,,2013-02-01 15:52:00,2013-02-01 16:12:00,1,1200,1.97,-73.981941,40.766571,-73.97422,40.761215
ABA35D2B038DCFBE042FB77F6DC49C88,8DE33EF3E5CB7001FBEEF2C47015A082,VTS,1,,2013-02-01 15:20:00,2013-02-01 15:27:00,1,420,1.02,-73.961044,40.780621,-73.949493,40.785221
247E69398961C347DAAED1A3C91F7F0D,62B415734F2D8017BF9532868435D541,VTS,1,,2013-02-01 16:48:00,2013-02-01 17:09:00,1,1260,5.37,-74.013206,40.702408,-73.987427,40.759567
BFD041475E1628FEE014A872176DC030,D92CC77C1FC5E139E1FC2911D5AE7144,VTS,1,,2013-02-01 13:49:00,2013-02-01 14:08:00,1,1140,3.44,-73.963081,40.758411,-74.006416,40.749596
79669F25A73572A42D0678233F8B27F9,25F68870B2115084D2B88810C37689AF,VTS,1,,2013-02-01 13:56:00,2013-02-01 14:02:00,1,360,.87,-73.960045,40.77655,-73.9533,40.767441
87EB479F55B88D47C643E19A11B4BEBF,C955282D2993B424780253830B1A217E,VTS,1,,2013-02-01 16:09:00,2013-02-01 16:21:00,1,720,1.70,-73.984421,40.769684,-73.983894,40.751484
084EBAFD06DB6B84F2584B9FA0CEEB82,E70BCB92622D925BA98757D2ECE46641,VTS,1,,2013-02-01 16:35:00,2013-02-01 16:46:00,1,660,1.25,-73.987457,40.751331,-73.972374,40.754414
4F0A2913C6862B59C399A08575D8DD50,21F1EB982682CBD6E43C0A5A9E39ECF0,VTS,1,,2013-02-01 16:15:00,2013-02-01 16:46:00,1,1860,6.20,-74.01548,40.716133,-73.984283,40.745876
146A8AB21CF866E722DE7CB2DBFE34DA,F6A917A26966388E10E4AB4AFF04775E,VTS,1,,2013-02-01 14:50:00,2013-02-01 15:31:00,1,2460,21.23,-73.789902,40.647121,-73.986,40.692207
BA57B240D0EEE2F434E1172F2555CFF1,49DF4C43A31D4070A3D4B1CC806709B2,VTS,1,,2013-02-01 16:06:00,2013-02-01 16:22:00,2,960,2.56,-73.985558,40.732697,-73.973312,40.761551
7CB2729E7F445BEE2A65EFEB35B8139E,5A06AF362FD65FD20632C7F26DC93B25,VTS,1,,2013-02-01 16:11:00,2013-02-01 16:25:00,5,840,1.60,-74.007538,40.740971,-73.995247,40.727154
13E047C3E730FE5D985C518A697770F2,20B438595511187C340762A24312E781,VTS,1,,2013-02-01 14:16:00,2013-02-01 14:31:00,5,900,2.02,-74.007484,40.732967,-73.991158,40.755379
E8CEA6ABB6478DFCFD98C8E2953962A6,AA6536AEE1189F7D8E1F840DC899D8B4,VTS,1,,2013-02-01 14:16:00,2013-02-01 14:23:00,3,420,1.13,-73.981789,40.749393,-73.972069,40.762234
3E585C6E05601AA65D3D3C55DD08B149,B68D0C212784C68DC43F74B18A8999DF,VTS,1,,2013-02-01 16:24:00,2013-02-01 16:28:00,5,240,1.04,-73.962814,40.769829,-73.956085,40.781963
FE047F5FD5B40DABD7330676073F0769,0E09A63A6E16B43E6B2DF4FC2E183C0D,VTS,1,,2013-02-01 15:43:00,2013-02-01 16:01:00,1,1080,1.69,-73.983223,40.738934,-74.008408,40.749722
40DC4146B748648E98C4E9DDD0156405,56C5301514E8425662FD682DF2A9E5A6,VTS,1,,2013-02-01 16:42:00,2013-02-01 16:47:00,4,300,1.43,-73.979607,40.783772,-73.967804,40.801414
2A487A0A70F8C672070050A3CF7C376B,AFE0CAACD946629CCDDAD250CAB60BAC,VTS,1,,2013-02-01 14:08:00,2013-02-01 14:38:00,1,1800,2.23,-73.978264,40.763077,-73.989403,40.743843
FEFD48093EC151BA98BFBD7B44D3D394,1E092A83F631B7DB7F920F690A39F25B,VTS,1,,2013-02-01 16:18:00,2013-02-01 16:28:00,2,600,1.12,-73.975159,40.752407,-73.988647,40.755947
4A272883641442A11B748CC210E52851,CF9200E89CA334ACC0BE099C01A66077,VTS,1,,2013-02-01 16:08:00,2013-02-01 16:27:00,2,1140,4.15,-74.009125,40.71368,-73.991531,40.755123
9C07428094868EDE6CCC840C0332EE34,1C79B7729B06A673D4AD20D7A845C1E1,VTS,1,,2013-02-01 16:11:00,2013-02-01 16:28:00,5,1020,1.42,-73.972282,40.755611,-73.990654,40.750725
11824BDB29534D49B7B7113D4CA0F7B2,20CC473A656ACD271F57C81956E95DCD,VTS,1,,2013-02-01 14:37:00,2013-02-01 14:43:00,1,360,.81,-73.982109,40.778542,-73.989914,40.772228
88F2AC0FDDF9BB5310661A5238179295,580884B01C03E88F06F1C315A450762D,VTS,1,,2013-02-01 14:27:00,2013-02-01 14:37:00,6,600,1.87,-73.983765,40.742306,-74.007339,40.740906
4821989F782D546036A9B80AF7889106,D8F6C274DC6BCAB60D629D97E11B4E4A,VTS,1,,2013-02-01 14:19:00,2013-02-01 14:30:00,1,660,1.40,-73.9813,40.769093,-73.975868,40.757942
E92E998F4CC0799D8D138259D1B0C561,3214B5B71BCCD0C2719748B5F667604A,VTS,1,,2013-02-01 14:45:00,2013-02-01 14:50:00,1,300,1.53,-74.008011,40.723259,-74.001373,40.741432
7236332B089BD36523EDD29345CA6574,B8E7F13D7811C680D1FDCAB80AC3A007,VTS,1,,2013-02-01 14:30:00,2013-02-01 14:41:00,6,660,1.57,-73.967812,40.762695,-74.001297,40.731026
CA6726FC70C64C7F0348C7ABA453F6C4,7315A26C86D97541745AA939C2BFBBB0,VTS,1,,2013-02-01 14:46:00,2013-02-01 14:50:00,1,240,.33,-73.956001,40.776066,-73.958351,40.778622
A8F46CBAAF164F60BBE1D00EE1DBA331,76FE35B1343D30A42E02530F9382A3F0,VTS,1,,2013-02-01 16:24:00,2013-02-01 16:29:00,1,300,1.14,-73.968773,40.765793,-73.982185,40.77232
24A79226E819C16546C3634C824EAEB8,E7F99886D48B6441DC0E7919E7BC52D3,VTS,1,,2013-02-01 14:19:00,2013-02-01 14:32:00,2,780,2.21,-74.006218,40.749882,-73.993584,40.727791
3716EADE180B4801FED314DFB491B6E9,F0179A1F54F50438979BA221FF4FD564,VTS,1,,2013-02-01 15:21:00,2013-02-01 16:31:00,1,4200,13.03,-73.957413,40.801189,-73.940727,40.701771
66C472B47E225FD01F0E7C73F11E7099,651590ABA890B63B604E7DF4643A6B0D,VTS,1,,2013-02-01 16:14:00,2013-02-01 16:24:00,1,600,1.64,-73.997353,40.7467,-73.982224,40.764717
B5792C4FB3A8665E7C0E8C9BEF3DD470,7E9E8281A0DD3743E5E5BCA83BB1937A,VTS,1,,2013-02-01 14:33:00,2013-02-01 14:45:00,1,720,1.33,-73.970261,40.784077,-73.95752,40.780296
CD84F285A569F171066653D97073B8CF,5C2E2BE6BDE2065E5F92560A661D8E6D,VTS,1,,2013-02-01 14:39:00,2013-02-01 14:45:00,6,360,.92,-73.972687,40.780846,-73.9814,40.774136
0A63FC93E7E6AFB219214DA3AACA3762,31767C925963B3A01618E6767D022392,VTS,1,,2013-02-01 16:45:00,2013-02-01 16:47:00,3,120,.55,-74.000183,40.74279,-73.996185,40.748497
0067C755A2988CB8FA17AFCFE987B6A1,BBB738A4E3184BA6F3F4432142CC3EB4,VTS,1,,2013-02-01 14:44:00,2013-02-01 14:52:00,2,480,1.25,-73.995499,40.75983,-73.978485,40.759308
01C34EB474D1D99C1F26E12FCF08B9F6,29ADD921B04137C6A7C24B82BCD4569B,VTS,1,,2013-02-01 14:48:00,2013-02-01 14:51:00,1,180,.51,0,0,0,0
89B0A25FA6399DEDA8417DA806B93F90,697DE64A9E03BF0C60AF3BCEBC492E3C,VTS,1,,2013-02-01 14:34:00,2013-02-01 14:38:00,1,240,.75,-73.95816,40.773041,-73.951035,40.779324
C312F40F6360E91E609BA18141C6568E,927CC606DA5DAFE8D622924C22038100,VTS,1,,2013-02-01 14:19:00,2013-02-01 14:32:00,5,780,2.07,-73.958473,40.772682,-73.948196,40.776642
428C74C6A3A44E300833D001BFAAD01E,092B78320C346E90F837C86AB80E11C8,VTS,1,,2013-02-01 14:29:00,2013-02-01 14:41:00,1,720,2.70,-73.992287,40.749367,-73.957687,40.773502
DA228BD6F2DA6D9AEA0DEE5B61380F9C,9581209E2CF6BB2F5C65DADDFC4A71CF,VTS,1,,2013-02-01 16:29:00,2013-02-01 16:37:00,1,480,1.82,-74.007645,40.740757,-74.010246,40.719749
E0F52DDC99F85A695AB60732D48EF4CE,E7138E7A43A723F19027280B4E4E1827,VTS,1,,2013-02-01 14:20:00,2013-02-01 14:51:00,1,1860,3.43,-73.979393,40.755226,-74.005386,40.728474
06F7086BC8CC3CB629115748433379D2,5DC04B2A60829D9996D7F4C8EC2B6C5A,VTS,1,,2013-02-01 16:31:00,2013-02-01 16:33:00,1,120,.22,-73.980789,40.741974,-73.979301,40.744301
346A31AAC71C3EE3725E9F1F53B86892,C22F0D2CCD30858B3AFCCF2B04059E64,VTS,1,,2013-02-01 14:34:00,2013-02-01 14:48:00,6,840,5.87,-73.991699,40.740238,-74.006302,40.705845
B4F985AE8AF1D7EDFDC1DAD79040B83E,345D9E5492E1723A1D77E8F0D333C129,VTS,1,,2013-02-01 14:41:00,2013-02-01 14:53:00,1,720,2.17,-73.999641,40.75465,-73.996239,40.743149
F741A235D1C4E5DF18FC53B9C1317A43,A1FFD2151DD15E8BCD18A97777EE109C,VTS,1,,2013-02-01 14:35:00,2013-02-01 14:44:00,1,540,1.82,-73.977707,40.755016,-73.962021,40.776371
3FB78EBDC95AEDB4C2CDF42175D77EB3,BE85E1579F7BF1B1F0BDC8451A9801C7,VTS,1,,2013-02-01 14:35:00,2013-02-01 14:44:00,1,540,1.35,-73.983864,40.733871,-73.991676,40.72253
33955A2FCAF62C6E91A11AE97D96C99A,91DC8FCF190C4287DEE20BBC0929BE0F,VTS,1,,2013-02-01 14:13:00,2013-02-01 14:38:00,6,1500,9.34,-73.975616,40.757641,-73.870293,40.773083
B7ECBE753A4030610A97FBA55A4B2E07,1897F159E70105C6C0D587E38262B39F,VTS,1,,2013-02-01 14:20:00,2013-02-01 14:32:00,5,720,2.95,-73.985329,40.773361,-73.960754,40.806965
572D00AC64E82EBCF846E854D7AC437C,C09F50958A27EA75EAF504CDEC564F3F,VTS,1,,2013-02-01 14:38:00,2013-02-01 14:45:00,2,420,1.09,-74.000343,40.722313,-74.006256,40.734001
57D53493E189E15442CB027CF94BB05D,F35EBCBB27D49256D53DA7D923F9D881,VTS,1,,2013-02-01 14:07:00,2013-02-01 14:32:00,2,1500,6.31,-73.99614,40.763763,-73.993904,40.695423
C0CCA061A630C33F7739A7EE0714E2F8,D330A8A194634877D213A70973A63DD3,VTS,1,,2013-02-01 14:28:00,2013-02-01 15:00:00,2,1920,3.03,-73.977249,40.761967,-74.002075,40.733608
2D65CC413AC7C7B589362F7E46DFC381,6A579BC5ACB590EA0F810B2BC87F9B41,VTS,1,,2013-02-01 14:28:00,2013-02-01 14:36:00,1,480,1.31,-73.992241,40.736454,-74.001114,40.746407
17A181BBBA33F2D7D45D975CD9DAF2E2,887E3F3A0C56A788B9B8DA19832A021A,VTS,1,,2013-02-01 14:25:00,2013-02-01 14:44:00,1,1140,1.71,-73.978203,40.788532,-73.979439,40.771965
39F10D02E9946C5E725F0FB53E755F33,101D54B7A8CA21CD7DBCD4A0A3A76B5C,VTS,1,,2013-02-01 16:14:00,2013-02-01 16:33:00,2,1140,3.24,-74.004234,40.747578,-73.966393,40.767414
F6AC5ED8F624EC43788EA84D9979379C,33A28BE5CB21C448A7D625A30AC47189,VTS,1,,2013-02-01 14:20:00,2013-02-01 14:38:00,1,1080,3.59,-73.986816,40.724285,-73.956459,40.767208
7F0EC301EDE69AF4285E49D3B6EDD234,882D8B9A5DBCA71BAB135A85E6C1FDE5,VTS,1,,2013-02-01 16:33:00,2013-02-01 16:39:00,1,360,1.18,-73.98143,40.744316,-73.988266,40.731827
28B29F0C1A978AD3D43E0AC57C06DAB1,9D99A7FD9303FD4CEBA9A45E7366347E,VTS,1,,2013-02-01 14:37:00,2013-02-01 14:44:00,1,420,1.02,-73.96833,40.755001,-73.976913,40.743446
2E7B808904ABC38E89F02BD643A4709D,F58A5BD1662C02EB7F6A4819368C6440,VTS,1,,2013-02-01 16:29:00,2013-02-01 16:39:00,1,600,1.76,-73.982391,40.776871,-73.961777,40.779816
E5543A55F9B9E60EBDDB0D6451EAC082,BEDCCFCBF071A47897DF53E835E40341,VTS,1,,2013-02-01 14:35:00,2013-02-01 14:43:00,1,480,1.39,-73.979012,40.753883,-73.982201,40.768936
B256D92E6545B1DACE2FDE0C1CCEAF5A,3D6EB077F7CA34D46AA6F25A40520C94,VTS,1,,2013-02-01 14:00:00,2013-02-01 14:39:00,2,2340,6.20,-73.983162,40.67704,-73.989441,40.748589
75B0911E2A83792B6B5CBE9B97EE762F,26BFFB17345CB43A3D3C295F2318E41F,VTS,1,,2013-02-01 16:32:00,2013-02-01 16:52:00,1,1200,3.78,-73.964325,40.756462,-73.972488,40.793701
BEFAAC1B4501C29C0B7A7B358B3564DD,09D6790EE915F62A2A4287877124E026,VTS,1,,2013-02-01 16:20:00,2013-02-01 16:28:00,1,480,1.15,-73.96711,40.756931,-73.985497,40.76453
586F4E5D4FFF6B134C6C9E796635B166,234169E57EB52B283E5F00430788E7F3,VTS,1,,2013-02-01 14:48:00,2013-02-01 14:53:00,1,300,.56,-74.007233,40.727283,-74.009956,40.73317
9026F6306A546DF55217CF854D7BD12D,1934D629C3739C6C76D473CDD8596904,VTS,1,,2013-02-01 14:24:00,2013-02-01 14:49:00,2,1500,1.87,-73.980087,40.775608,-73.990303,40.751057
E97A5A2829395DFAEF58D08B6833DA80,A2746BA76DA873AF3E41FFB6A6893275,VTS,1,,2013-02-01 14:27:00,2013-02-01 14:45:00,2,1080,2.23,-73.980537,40.7831,-73.955017,40.784203
287DBBA18C622BEA67A6EC02414D8C2B,7B2BDE9B8B86E644C95A00028F7521F5,VTS,1,,2013-02-01 14:43:00,2013-02-01 14:47:00,1,240,.63,-73.954521,40.777889,-73.956245,40.784489
B12DB2625EBD5A2EBECBCD25AC089928,269C3DB5DFF0AA531ED12643E994F7C0,VTS,1,,2013-02-01 13:58:00,2013-02-01 14:02:00,1,240,.41,-73.969414,40.76368,-73.974304,40.761253
F260CA356DD2F4F2C81F2E12F20CE5DC,06D94B67A6324FC6547D8203B49813B2,VTS,1,,2013-02-01 14:19:00,2013-02-01 14:29:00,1,600,1.50,-73.989494,40.739582,-73.975449,40.749241
21D2253BE2FC33705DDC19E03E9B396E,73D1334C587A0AEDFC902AB44BD2F162,VTS,1,,2013-02-01 15:22:00,2013-02-01 15:29:00,1,420,1.18,-73.982071,40.773804,-73.97348,40.785362
CC5ADC213C6FACE15AF38652198AE8D2,4FD8A7E2DD62645AE353C705BFA79BDB,VTS,1,,2013-02-01 15:08:00,2013-02-01 15:16:00,3,480,1.47,-73.991737,40.769825,-73.976128,40.783096
CA329B70B152A0D641DEF8A64318AE21,46F661B95D7610778783DFD9CB3720FF,VTS,1,,2013-02-01 14:42:00,2013-02-01 14:48:00,1,360,.80,-73.959526,40.776535,-73.948395,40.77467
81CFA1F765E4C16D9F90378964FBA891,2042836076CEA1F2495B6BBEA81172E3,VTS,1,,2013-02-01 14:42:00,2013-02-01 14:48:00,5,360,1.02,-73.969566,40.753197,-73.980453,40.742622
0835F01C2AD4B339EBB247DA533D69ED,1B036F1C43B64C74B348676569368202,VTS,1,,2013-02-01 14:46:00,2013-02-01 15:15:00,6,1740,2.35,-73.983482,40.74921,-74.000267,40.724007
0EB29F048D86E991B57979BEBFF4861B,0DE1CD039BDDF31986B3F2A02FB56E12,VTS,1,,2013-02-01 13:14:00,2013-02-01 13:54:00,1,2400,13.64,-73.977737,40.752216,-73.870659,40.773846
F57801BD0CC97A7C1E8EFFF26AC18213,866627627AD0A8E94D648280E662377A,VTS,1,,2013-02-01 15:10:00,2013-02-01 15:13:00,1,180,.70,-74.000603,40.732231,-74.001457,40.735142
A070879063BF9581466B10CB98E12250,1D9225EF48FFA0AD9894648F0336A6B5,VTS,1,,2013-02-01 14:39:00,2013-02-01 14:46:00,2,420,1.13,-73.965767,40.762291,-73.95359,40.766678
54E164D9BEC68DE1148F87110F405DE0,9B67D82780AC8323891ACF4D9C732A65,VTS,1,,2013-02-01 15:01:00,2013-02-01 15:12:00,1,660,2.51,-73.968636,40.796459,-73.941483,40.818172
62D5BF0D1A15C410EA740EE0DBE39AD7,6EA45D27C1D9ECF72EF52BC981F4EF78,VTS,1,,2013-02-01 13:45:00,2013-02-01 14:44:00,2,3540,4.90,-73.965874,40.768505,-74.009056,40.716125
734144E544344E735A783EC8F7679291,726CB8C909C1D49FABC2B10965984210,VTS,1,,2013-02-01 14:00:00,2013-02-01 14:29:00,2,1740,2.02,-73.966881,40.764011,-73.990196,40.751503
F8708465712E5AE5F755BD5646AAD1EC,6A10086B16ED1494562FA84479C474A3,VTS,1,,2013-02-01 16:28:00,2013-02-01 16:35:00,5,420,1.25,-73.956795,40.786808,-73.944244,40.776371
6E9146D260A81B7141AB2E0968DCB068,11F56F6FE36E98704CE0DAD8DF93F681,VTS,1,,2013-02-01 13:28:00,2013-02-01 13:36:00,1,480,1.62,-73.976242,40.786057,-73.968178,40.770763
CF84D983084C96BF9095C8DB4B84C282,F8C38D0ED458F0B53D05F1F4913B297B,VTS,1,,2013-02-01 13:38:00,2013-02-01 13:41:00,5,180,.73,-74.01416,40.717209,-74.015701,40.707951
68AF096FFBF446F1FB7281EFC9748734,FAB5E0EBF34BDB3FF680CF9CEE063D82,VTS,1,,2013-02-01 14:19:00,2013-02-01 14:27:00,1,480,1.55,-73.964729,40.771328,-73.968925,40.785728
AE6D169855A4363F119879EB67476A26,2DB54A6F1BFC5DA49CE15575320534B6,VTS,1,,2013-02-01 13:45:00,2013-02-01 13:59:00,1,840,3.37,-73.988182,40.737778,-73.956116,40.763508
5A4B8A6C45F99C24BFBFBAB056BA2723,599968A5C0EE6131F372A55D9AAA76FF,VTS,1,,2013-02-01 14:49:00,2013-02-01 14:54:00,5,300,.40,-73.9608,40.772377,-73.958031,40.772987
B1AA360ED6D097CE201D0D9CCF2E8A38,85D09689A29A1FB08EAF3EF14E04B8D6,VTS,1,,2013-02-01 13:28:00,2013-02-01 13:42:00,2,840,3.93,-73.972183,40.746105,-73.992668,40.68985
E2D92DC49D2E3A841FFCE27ADA3921F0,51C1BE97280A80EBFA8DAD34E1956CF6,VTS,1,,2013-02-01 15:27:00,2013-02-01 15:30:00,6,180,.69,-73.979164,40.781952,-73.978134,40.788181
3056502BBF64871CF4B916154336168D,1E2C9C8706C11400E3CE56DD3109217B,VTS,1,,2013-02-01 15:48:00,2013-02-01 16:01:00,1,780,.76,-73.99321,40.742729,-73.987633,40.752316
5A1B1E7E7466145FA1CF552E493A4C91,815F8AA624D6EFB8E86E13A479057894,VTS,1,,2013-02-01 14:45:00,2013-02-01 14:53:00,1,480,1.46,-74.007133,40.728271,-73.99437,40.741123
515EB6F8BEDB2B17CF1CF3B27B76AA93,A5AFFC8549AF873DEC5889ADE3BE7462,VTS,1,,2013-02-01 14:47:00,2013-02-01 14:49:00,1,120,.67,-73.950775,40.779324,-73.948914,40.777515
0F1925BCFBB5B9A95BE83A76D8EFE1DF,7D50195E2295874180D52616A26D7A5E,VTS,1,,2013-02-01 15:11:00,2013-02-01 15:17:00,5,360,1.16,-73.996567,40.715214,-73.988617,40.727276
9CBFEBC9F973378E9476F14CAA459650,A7D9785D36EA4F96AADE4C9CA7E12294,VTS,1,,2013-02-01 13:56:00,2013-02-01 14:04:00,1,480,.73,-73.937477,40.758453,-73.937477,40.758453
06A66337E6193BB25EAE57ECFC016898,713400E3460A8942F9FE5AB0FCE88176,VTS,1,,2013-02-01 15:41:00,2013-02-01 15:48:00,3,420,1.20,-73.966766,40.753071,-73.956558,40.767311
4D24F4D8EF35878595044A52B098DFD2,5B8B131F5D8C3B9C6FF9BFBF0B4354A1,VTS,1,,2013-02-01 15:49:00,2013-02-01 15:59:00,5,600,1.64,-73.976028,40.757553,-73.95871,40.772411
442E7A6E22CD3FBE221E44D28FE4F010,DFF5DB92AAEB7515331BA610B739F461,VTS,1,,2013-02-01 13:57:00,2013-02-01 14:01:00,1,240,.30,-73.97596,40.751163,-73.978104,40.74868
CFA7A51EEE775D7BE9B99507E43039FF,6300A59B34407C3F0B15AD8DED1D678B,VTS,1,,2013-02-01 15:26:00,2013-02-01 15:46:00,1,1200,7.94,-73.788849,40.642586,-73.810585,40.726398
834DBD712775DC97F361886D81DD2D67,5D5E5B94F9FEE1671958BD65635FBCDD,VTS,1,,2013-02-01 15:36:00,2013-02-01 15:44:00,6,480,1.44,-73.956963,40.780685,-73.970337,40.763885
FF91C1751D838A4D176A4919DD1808FA,64A35AF9F4E48A107F11F1FDBC0F3F59,VTS,1,,2013-02-01 15:42:00,2013-02-01 15:48:00,5,360,1.08,-73.98571,40.727051,-73.950195,40.781326
5522C21CD1532D6F7A285C791341F847,3D3361568BD8DE56C28D7E8A43506EF8,VTS,1,,2013-02-01 15:20:00,2013-02-01 15:32:00,1,720,2.34,-73.982735,40.766087,-73.953514,40.771351
BB02801F232FE86D4F1897BAF69D4AA8,76161B31E25157FEAE86D0CD8D454C5C,VTS,1,,2013-02-01 15:36:00,2013-02-01 15:41:00,1,300,1.00,-73.991508,40.750053,-74.001518,40.737309
B293D6A8A232BE1C6D6A3E094BC50B51,16561F29F1DBE614EA6289ADE26447E8,VTS,1,,2013-02-01 13:34:00,2013-02-01 13:43:00,6,540,1.39,-73.96685,40.793789,-73.966347,40.789494
35A0B1C8D1F0BBD0C8D6B6CF0340FC07,607CABA9DD67DB7E7A15FD869912A03D,VTS,1,,2013-02-01 15:25:00,2013-02-01 15:48:00,1,1380,4.12,-73.959496,40.814484,-73.981499,40.76664
AC1A9F5D945DB0170155CB5030AF7F9D,A2DCC58CA6994771CC0B5D0BCE51AA6C,VTS,1,,2013-02-01 15:33:00,2013-02-01 15:46:00,1,780,1.01,-73.95195,40.793221,-74.002296,40.719009
124FF99D9330F4366E806B3BFB039D71,6B8EF76E5EE0BCB56CB9C293448E8C5E,VTS,1,,2013-02-01 15:29:00,2013-02-01 15:55:00,5,1560,4.94,-74.007599,40.742947,-73.957153,40.783257
B0060396EFA14B6ADEC80B67CA57D10F,DBEE3BFF8EE5EA368A136317E39AEE57,VTS,1,,2013-02-01 15:10:00,2013-02-01 15:14:00,1,240,.34,-73.956589,40.780884,-73.957481,40.784431
AEEF59F8EBF2835331D117D6EBA78643,8868119278021A165BB7FE746DFA043B,VTS,1,,2013-02-01 15:23:00,2013-02-01 15:38:00,1,900,2.74,-73.981987,40.723984,-73.958252,40.713379
BDCA9A8ADDB6582D980006E05800AB8C,EEF02A44B16132D8823B03E3A93D9300,VTS,1,,2013-02-01 15:04:00,2013-02-01 15:23:00,6,1140,1.99,-73.993622,40.729218,-73.992332,40.749329
FF1BEB012AE73DBA4F1C988117BA5F76,C04419235E06C67DBEDD1B4A8E9D7C8C,VTS,1,,2013-02-01 15:10:00,2013-02-01 15:18:00,1,480,.99,-73.979408,40.756607,-73.966042,40.803967
9B739FB2DA1CCDE9F8A549D92EF3F328,903C696D39155D900ED8AD2926A15509,VTS,1,,2013-02-01 13:44:00,2013-02-01 13:55:00,1,660,2.38,-73.986008,40.762249,-73.960533,40.779076
3074074E572AC65D2B2658DF7D9EFEFA,0D697D526405426B18B59D93E9BB681C,VTS,1,,2013-02-01 13:50:00,2013-02-01 14:04:00,1,840,2.58,-73.996231,40.763802,-73.993065,40.737545
01B3759A03D0D86B2E75686281094832,F4E96024AA7CEC92AA91ADAC482AC0BE,VTS,1,,2013-02-01 12:09:00,2013-02-01 12:17:00,1,480,.88,-73.98671,40.742859,-73.979538,40.752815
6454C60D38D768346785F94F4F8C407C,9885E27024FFA78B1B4831CADFAE9D6D,VTS,1,,2013-02-01 15:34:00,2013-02-01 15:48:00,2,840,1.12,-73.971878,40.762951,-73.978012,40.751667
DD77462F710A8422651F2390198665B0,674D92366A6C4C588EC87FCF69B13D1C,VTS,1,,2013-02-01 15:46:00,2013-02-01 15:58:00,2,720,2.52,-73.960739,40.78112,-73.962463,40.799759
A4169121C462B127E96C3F8A8C0E320E,124B03E4E34BCBAD0203583F0FC6D984,VTS,1,,2013-02-01 14:50:00,2013-02-01 14:59:00,1,540,1.49,-73.956192,40.767906,-73.973175,40.762627
E1BD31C1BF8DDCFCB288ACD0A5B8015C,08B7D7311FAF646C3B400447351B321A,VTS,1,,2013-02-01 15:24:00,2013-02-01 15:33:00,1,540,1.70,-74.007393,40.713047,-74.006355,40.733425
262638CAA3C4F28B6ECB9F4EFCF7BDAD,0DE3BFFBC9640BEA73A044BCEE00175E,VTS,1,,2013-02-01 14:49:00,2013-02-01 15:24:00,1,2100,3.13,-73.956139,40.763432,-73.994667,40.75008
3EB9AA1A358D0E5F93E64956E352CA55,3C93938440888E90632F4BC59746E223,VTS,1,,2013-02-01 15:18:00,2013-02-01 15:22:00,1,240,.66,-73.98288,40.781971,-73.97789,40.788933
9DA551A90D57782C1F53DDCF86E2FF3D,ED5F62ED8E5E37008C8108A73DD169E5,VTS,1,,2013-02-01 15:30:00,2013-02-01 15:44:00,1,840,2.27,-73.960342,40.781635,-73.973763,40.78941
445F6F3E3624FEB7576F15B0BCEFBD97,FF5274DF86705E339AF72D7F0D8CCEC7,VTS,2,,2013-02-01 15:13:00,2013-02-01 15:14:00,1,60,.00,-74.036148,40.723564,-74.036163,40.723526
2B1B8883F31C6D8A4CA5183AAE5D3D9A,C02197B9DB74E2F1550E0FBB2B33EAB4,VTS,1,,2013-02-01 12:13:00,2013-02-01 12:18:00,1,300,.80,-73.95076,40.771263,-73.960014,40.770607
57F6AAA1BE7D7DE8647EA6203D794DD8,843950CAF33F40FB6ACC8E2AC49891E6,VTS,1,,2013-02-01 13:29:00,2013-02-01 13:48:00,1,1140,2.63,-73.966873,40.793766,-73.967201,40.766724
45D173020DFC572685886B5EF768FE4D,010FA780A1B8D5CA50A4B92AD592B706,VTS,1,,2013-02-01 13:24:00,2013-02-01 13:57:00,1,1980,2.99,-73.970406,40.76178,-73.992317,40.725132
